pl_rade,pl_trandep,st_teff,pl_trandur,pl_orbper,st_rad,sy_dist,pl_bmasse,label_standardized,dataset_source
8.75386,9221.0,5548.0,3.493,10.7994273,0.99,264.78,12.0,CANDIDATE,TESS
3.9587,7452.0,5659.0,3.493,3.9258703,1.028,264.78,12.0,CANDIDATE,TESS
2.82685,1897.0,4254.0,3.493,7.9871247,0.68,264.78,12.0,CANDIDATE,TESS
13.1033,9706.0,5780.4,3.493,2.855993,1.43,264.78,12.0,CANDIDATE,TESS
4.6946202,1351.8684487,6023.2,3.493,5.83892993,1.23299,264.78,12.0,CANDIDATE,TESS
18.6742,9271.0,6446.0,3.493,3.776966,1.96,264.78,12.0,CANDIDATE,TESS
4.14138,2387.0,5238.0,3.493,23.9712428,0.88,264.78,12.0,CANDIDATE,TESS
11.6462,10160.0,5945.0,3.493,10.641726,1.17,264.78,12.0,CANDIDATE,TESS
12.3769,7240.0,6443.0,3.493,3.3202789,1.66,264.78,12.0,CANDIDATE,TESS
16.7831,5940.0,5972.0,3.493,1.6047466,1.28,264.78,12.0,CANDIDATE,TESS
7.49558,2749.0,6269.0,3.493,0.7729056,1.21,264.78,12.0,CANDIDATE,TESS
11.6916,12411.0,5621.0,3.493,170.3363911,0.97,264.78,12.0,CANDIDATE,TESS
11.3761,12127.0,6366.8,3.493,8.1563148,1.02,264.78,12.0,CANDIDATE,TESS
2.63423,935.0,5298.0,3.493,5.2554768,0.86,264.78,12.0,CANDIDATE,TESS
9.63983,10021.0,5289.0,3.493,2.7299474,0.95,264.78,12.0,CANDIDATE,TESS
13.9011294,40411.8142459,4105.0,3.493,3.0876297,0.69386,264.78,12.0,CONFIRMED,TESS
12.6159,7794.0,5225.0,3.493,0.6439909,0.66,264.78,12.0,CANDIDATE,TESS
3.9587,1546.0,5659.0,3.493,21.6836634,1.028,264.78,12.0,CANDIDATE,TESS
13.5081,8230.0,6496.0,3.493,8.1958135,1.45,264.78,12.0,FALSE POSITIVE,TESS
6.32061,5916.0,4439.0,3.493,2.3368358,0.76,264.78,12.0,CANDIDATE,TESS
9.16409,4914.0,5209.0,3.493,3.4977997,0.92,264.78,12.0,CANDIDATE,TESS
9.70261,14290.0,5382.0,3.493,13.9753579,0.86,264.78,12.0,CANDIDATE,TESS
16.0656,18607.0,5918.5,3.493,6.1418356,1.25,264.78,12.0,CANDIDATE,TESS
11.1033,6259.0,6609.0,3.493,23.955645,1.53,264.78,12.0,CANDIDATE,TESS
13.9231,7616.0,6971.0,3.493,3.7002646,1.48,264.78,12.0,CANDIDATE,TESS
5.98246,14454.0,3462.0,3.493,7.7561532,0.44,264.78,12.0,CANDIDATE,TESS
2.66076,204.0,3518.0,3.493,0.3219233,0.46,264.78,12.0,CONFIRMED,TESS
11.5163,9500.0,5601.0,3.493,19.8088367,1.17,264.78,12.0,CANDIDATE,TESS
16.0284,7123.0,5730.0,3.493,1.5525382,1.75,264.78,12.0,CANDIDATE,TESS
10.9362,6567.0,6013.0,3.493,4.2990991,1.53,264.78,12.0,CANDIDATE,TESS
10.4153,3571.0,5998.0,3.493,4.1186706,1.93,264.78,12.0,CANDIDATE,TESS
3.9587,1877.0,5659.0,3.493,2.503415,1.028,264.78,12.0,CANDIDATE,TESS
18.1732,3376.0,5902.0,3.493,9.6713674,1.8,264.78,12.0,CANDIDATE,TESS
15.8733,8713.0,3455.0,3.493,0.7474746,0.68,264.78,12.0,CANDIDATE,TESS
13.3902,4680.0,7713.0,3.493,2.9712014,1.63,264.78,12.0,CANDIDATE,TESS
12.6182,16151.0,5731.0,3.493,3.4220041,1.02,264.78,12.0,CANDIDATE,TESS
15.5459,6221.0,5891.0,3.493,2.5918359,2.08,264.78,12.0,CANDIDATE,TESS
1.1406447,903.9933214,3329.0,3.493,0.7683904,0.374139,264.78,12.0,CONFIRMED,TESS
2.2967944,3729.6347091,3329.0,3.493,12.2534308,0.374139,264.78,12.0,CONFIRMED,TESS
11.1977,5941.0,5801.0,3.493,6.6802019,1.61,264.78,12.0,CANDIDATE,TESS
11.6408,6490.0,5623.0,3.493,3.0039961,1.59,264.78,12.0,CANDIDATE,TESS
11.0664,4176.0,6814.0,3.493,5.5316291,1.83,264.78,12.0,CANDIDATE,TESS
4.23234,1412.0,5625.0,3.493,4.776694,1.07,264.78,12.0,CANDIDATE,TESS
2.60517,1028.0,4649.0,3.493,0.5257499,0.73,264.78,12.0,CANDIDATE,TESS
3.9587,9236.0,5392.0,3.493,2.0394246,1.028,264.78,12.0,CANDIDATE,TESS
10.0716,2807.0,6309.0,3.493,5.4584109,2.24,264.78,12.0,CANDIDATE,TESS
14.979,13539.0,5826.0,3.493,5.0789699,1.44,264.78,12.0,CANDIDATE,TESS
3.9587,4522.0,5659.0,3.493,12.5069936,1.028,264.78,12.0,CANDIDATE,TESS
12.335,3480.0,6142.0,3.493,4.8622127,2.29,264.78,12.0,CANDIDATE,TESS
1.94753,478.0,5969.0,3.493,4.8847937,0.94,264.78,12.0,CONFIRMED,TESS
13.1053,4694.0,5801.0,3.493,2.8411706,1.81,264.78,12.0,CANDIDATE,TESS
14.9116,23249.0,5265.0,3.493,6.0011971,1.02,264.78,12.0,CANDIDATE,TESS
8.3436,6448.0,5234.6,3.493,3.5399394,1.13,264.78,12.0,FALSE POSITIVE,TESS
1.87011,780.0,4568.0,3.493,6.2644714,0.67,264.78,12.0,CANDIDATE,TESS
8.42033,2089.0,6059.5,3.493,1.7085226,1.61,264.78,12.0,CANDIDATE,TESS
16.622,9454.0,6662.0,3.493,3.3815776,1.78,264.78,12.0,FALSE POSITIVE,TESS
0.923696,120.0,4954.0,3.493,0.5418555,0.77,264.78,12.0,CANDIDATE,TESS
8.15264,1109.0,6846.0,3.493,4.2619292,2.72,264.78,12.0,CANDIDATE,TESS
3.52009,612.0,5199.0,3.493,3.3847215,0.77,264.78,12.0,CANDIDATE,TESS
14.5276,4730.0,6232.3,3.493,4.2470926,2.07,264.78,12.0,CANDIDATE,TESS
3.9858614,2097.1814085,5143.31,3.493,7.4894672,0.868418,264.78,12.0,CANDIDATE,TESS
3.03858,1276.0,5143.31,3.493,3.4438328,0.87,264.78,12.0,CANDIDATE,TESS
9.14745,545.0,6927.0,3.493,0.4925418,1.34,264.78,12.0,CANDIDATE,TESS
8.02091,8715.0,5063.0,3.493,14.1532848,0.85,264.78,12.0,CANDIDATE,TESS
12.4184,11915.0,5959.8,3.493,2.1011992,1.09,264.78,12.0,CANDIDATE,TESS
11.3842,5295.0,6844.0,3.493,2.4364562,1.43,264.78,12.0,CANDIDATE,TESS
5.06899,1490.0,6126.0,3.493,8.407133,1.33,264.78,12.0,FALSE POSITIVE,TESS
3.9587,6765.0,5659.0,3.493,1.7687035,1.028,264.78,12.0,CANDIDATE,TESS
11.4643,42343.0,3736.0,3.493,60.8344877,0.51,264.78,12.0,CANDIDATE,TESS
8.75979,3534.0,4436.0,3.493,3.3390124,0.75,264.78,12.0,CANDIDATE,TESS
15.4918,11829.0,6283.8,3.493,2.980341,1.57,264.78,12.0,CANDIDATE,TESS
2.980736,526.784827,5316.6,3.493,2.593694,1.28725,264.78,12.0,FALSE POSITIVE,TESS
7.18798,1682.0,7406.0,3.493,2.2175244,1.92,264.78,12.0,FALSE POSITIVE,TESS
14.6684,8163.0,6123.9,3.493,3.8405138,1.42,264.78,12.0,CANDIDATE,TESS
10.981,6676.0,5689.0,3.493,4.0662367,1.49,264.78,12.0,FALSE POSITIVE,TESS
10.0556,4008.0,6015.2,3.493,6.2157513,1.65,264.78,12.0,CANDIDATE,TESS
15.7865,1202.0,4939.0,3.493,3.648769,4.61,264.78,12.0,CANDIDATE,TESS
13.5757,3225.0,5956.0,3.493,3.6814233,2.57,264.78,12.0,CANDIDATE,TESS
3.8996,2584.0,5589.0,3.493,17.3986129,0.8,264.78,12.0,CANDIDATE,TESS
6.66479,2598.0,5658.0,3.493,60.3541599,1.06,264.78,12.0,CANDIDATE,TESS
6.61399,2068.0,5628.6,3.493,7.0548729,1.5,264.78,12.0,CANDIDATE,TESS
13.4874,5746.0,5748.0,3.493,4.3656102,1.78,264.78,12.0,CANDIDATE,TESS
2.9858436,18931.4105812,2940.0,3.493,4.9899176,0.17143,264.78,12.0,CONFIRMED,TESS
1.1926392,4200.52889,2940.0,3.493,0.9479945,0.17143,264.78,12.0,CONFIRMED,TESS
18.2875,6436.0,5607.0,3.493,30.7331484,1.25,264.78,12.0,CANDIDATE,TESS
3.37171,1177.0,5820.0,3.493,8.2158997,1.02,264.78,12.0,CANDIDATE,TESS
13.2426,3691.0,5906.0,3.493,1.1930966,2.19,264.78,12.0,CANDIDATE,TESS
7.63465,5562.0,5916.7,3.493,6.9929558,1.05,264.78,12.0,CANDIDATE,TESS
10.8746,6858.0,5688.0,3.493,2.9257773,1.24,264.78,12.0,CANDIDATE,TESS
14.5588,14119.0,5964.0,3.493,3.1924816,1.26,264.78,12.0,CANDIDATE,TESS
6.20384,7099.0,4049.0,3.493,3.753877,0.7,264.78,12.0,CANDIDATE,TESS
13.0485,19021.0,6168.0,3.493,2.9814911,0.93,264.78,12.0,CANDIDATE,TESS
8.91632,3860.0,6294.0,3.493,33.5792968,1.43,264.78,12.0,CANDIDATE,TESS
9.85033,8079.0,5853.0,3.493,10.2887023,1.08,264.78,12.0,CANDIDATE,TESS
12.0299493,36359.4301748,3394.0,3.493,1.7318529,0.615219,264.78,12.0,CONFIRMED,TESS
9.05348,4804.0,5854.4,3.493,13.3079913,1.34,264.78,12.0,CANDIDATE,TESS
7.90384,10263.0,4801.0,3.493,18.9104241,0.8,264.78,12.0,CANDIDATE,TESS
13.4917,10649.0,6236.6,3.493,8.508462,1.34,264.78,12.0,CANDIDATE,TESS
13.0053,16900.0,5649.1,3.493,7.5414411,0.96,264.78,12.0,FALSE POSITIVE,TESS
16.1351,8080.0,5797.0,3.493,17.0303122,1.11,264.78,12.0,CANDIDATE,TESS
5.40151,4620.0,5859.0,3.493,27.1970496,0.94,264.78,12.0,CANDIDATE,TESS
11.6489,9456.0,5658.0,3.493,7.4861705,1.11,264.78,12.0,CANDIDATE,TESS
7.81582,5189.0,5080.0,3.493,6.7735083,1.12,264.78,12.0,CANDIDATE,TESS
2.13402,1018.0,4024.0,3.493,7.0814677,0.65,264.78,12.0,CANDIDATE,TESS
21.5876,18917.0,4915.3,3.493,10.9911631,1.01,264.78,12.0,CANDIDATE,TESS
8.8966421,8647.4527322,5324.0,3.493,3.4405946,0.942255,264.78,12.0,CANDIDATE,TESS
18.2343114,10509.3289627,6627.0,3.493,4.4136877,1.6901799,264.78,12.0,CANDIDATE,TESS
15.6677026,14923.6407951,6463.47,3.493,3.1653382,1.25477,264.78,12.0,CANDIDATE,TESS
1.6018171,304.1228723,5075.0,3.493,1.0370296,0.922377,264.78,12.0,CANDIDATE,TESS
12.6558112,15853.2048135,5370.0,3.493,3.0522686,0.962287,264.78,12.0,CANDIDATE,TESS
3.9286675,13899.3555966,3211.0,3.493,6.2335155,0.313932,264.78,12.0,CANDIDATE,TESS
11.4433015,24617.3354776,5036.0,3.493,3.1191196,0.71363,264.78,12.0,CANDIDATE,TESS
15.9733684,6642.539062,6226.0,3.493,6.0042191,1.92428,264.78,12.0,CANDIDATE,TESS
12.2780704,6003.3964722,5999.0,3.493,9.0856617,1.41459,264.78,12.0,CANDIDATE,TESS
1.2912,130.0,5895.0,3.493,26.345109,1.16,264.78,12.0,CANDIDATE,TESS
12.2284921,4800.0853698,6083.61,3.493,9.0150439,1.1584001,264.78,12.0,CANDIDATE,TESS
1.643195,924.1311645,3861.0,3.493,81.3716681,0.536259,264.78,12.0,CANDIDATE,TESS
1.5612416,1257.5647375,3578.0,3.493,7.4108495,0.416718,264.78,12.0,CANDIDATE,TESS
1.3350551,180.4217296,5382.0,3.493,7.3050577,0.928396,264.78,12.0,CANDIDATE,TESS
13.8579058,31534.6212557,3846.77,3.493,3.3370666,0.696696,264.78,12.0,CANDIDATE,TESS
11.6123427,31852.8076269,3722.0,3.493,1.2529966,0.593558,264.78,12.0,CANDIDATE,TESS
11.5595833,11477.528288,5968.88,3.493,125.8659048,1.0645,264.78,12.0,CANDIDATE,TESS
6.3961703,4164.2633575,5359.0,3.493,14.8589888,0.951815,264.78,12.0,CANDIDATE,TESS
2.0546727,367.923381,6339.0,3.493,26.6796741,1.0493799,264.78,12.0,CANDIDATE,TESS
7.2660515,5122.0262322,5780.0,3.493,2.6068332,1.0,264.78,12.0,CANDIDATE,TESS
4.4092605,374.6741409,6582.0,3.493,5.83892993,2.1891201,264.78,12.0,CANDIDATE,TESS
1.98371,479.0,5776.0,3.493,2.131225,0.97,264.78,12.0,CANDIDATE,TESS
11.0874,27211.0,3835.0,3.493,1.8289577,0.65,264.78,12.0,CANDIDATE,TESS
13.8846,4899.0,6139.3,3.493,4.3181867,2.08,264.78,12.0,CANDIDATE,TESS
4.01769,1678.0,6070.0,3.493,14.3640841,1.12,264.78,12.0,CANDIDATE,TESS
14.1869,18151.0,5456.2,3.493,10.1170644,1.04,264.78,12.0,CANDIDATE,TESS
11.5534,3135.0,6456.6,3.493,1.463442,2.26,264.78,12.0,CANDIDATE,TESS
9.61675,31272.0,3635.0,3.493,15.4474502,0.56,264.78,12.0,CANDIDATE,TESS
11.9765,6060.0,6207.0,3.493,2.8885639,1.59,264.78,12.0,CANDIDATE,TESS
18.4255,9715.0,5672.6,3.493,4.4640046,0.94,264.78,12.0,CANDIDATE,TESS
10.0363,4500.0,5531.0,3.493,8.0242387,1.5,264.78,12.0,CANDIDATE,TESS
13.7764,6267.0,6164.0,3.493,2.6800806,1.69,264.78,12.0,CANDIDATE,TESS
0.867887,289.0,3766.0,3.493,7.5768334,0.53,264.78,12.0,CONFIRMED,TESS
5.28288,1877.0,6000.0,3.493,3.5043637,1.09,264.78,12.0,CANDIDATE,TESS
11.3807,6608.0,5808.3,3.493,3.1551543,1.5,264.78,12.0,CANDIDATE,TESS
5.7502,2047.0,6201.0,3.493,1.7636086,1.23,264.78,12.0,CANDIDATE,TESS
4.54584,20290.0,3326.0,3.493,3.8037696,0.32,264.78,12.0,CANDIDATE,TESS
11.0515,8727.0,5461.1,3.493,7.899462,1.17,264.78,12.0,CANDIDATE,TESS
2.5995,14983.0,3314.0,3.493,0.1638211,0.29,264.78,12.0,FALSE POSITIVE,TESS
7.35109,4894.0,5223.8,3.493,0.3013943,0.78,264.78,12.0,CANDIDATE,TESS
18.1791,5224.0,6159.0,3.493,3.1239462,2.4,264.78,12.0,FALSE POSITIVE,TESS
15.348,23765.0,5896.0,3.493,6.7415334,0.95,264.78,12.0,CANDIDATE,TESS
8.96319,2957.0,6461.0,3.493,1.3777496,1.71,264.78,12.0,CANDIDATE,TESS
3.9587,50048.0,5659.0,3.493,25.5249554,1.028,264.78,12.0,CANDIDATE,TESS
5.03606,1107.0,5086.7,3.493,0.3489261,0.78,264.78,12.0,CANDIDATE,TESS
15.4019,4811.0,5547.0,3.493,3.3593261,2.34,264.78,12.0,CANDIDATE,TESS
2.56976,466.0,5949.0,3.493,2.889977,1.26,264.78,12.0,CANDIDATE,TESS
6.0926,4435.0,5414.0,3.493,3.1271505,0.91,264.78,12.0,CANDIDATE,TESS
18.9642,13655.0,6327.0,3.493,1.2815706,1.6,264.78,12.0,CANDIDATE,TESS
8.27135,3529.0,5978.7,3.493,0.766526,1.23,264.78,12.0,CANDIDATE,TESS
14.1926,4544.0,5366.0,3.493,3.5254649,1.63,264.78,12.0,CANDIDATE,TESS
4.88984,1939.0,5525.0,3.493,3.1467998,0.78,264.78,12.0,CANDIDATE,TESS
10.4295,3703.0,6134.0,3.493,4.7117395,1.67,264.78,12.0,CANDIDATE,TESS
10.9560053,15402.4299594,5156.0,3.493,2.2284671,0.824288,264.78,12.0,CANDIDATE,TESS
2.38489,1244.0,4734.0,3.493,21.4930896,0.72,264.78,12.0,CANDIDATE,TESS
9.57462,2692.0,5858.0,3.493,1.1919382,1.87,264.78,12.0,CANDIDATE,TESS
12.8728,3270.0,6301.0,3.493,7.0309061,2.39,264.78,12.0,CANDIDATE,TESS
18.2536,11040.0,6725.0,3.493,1.8179336,1.78,264.78,12.0,CANDIDATE,TESS
7.64515,1617.0,8409.0,3.493,2.4228387,1.92,264.78,12.0,CANDIDATE,TESS
10.7143,2890.0,5565.5,3.493,4.6821297,2.0,264.78,12.0,CANDIDATE,TESS
13.9054,1882.0,6525.0,3.493,4.0616142,3.26,264.78,12.0,CANDIDATE,TESS
13.0131,50028.0,3163.0,3.493,2.5726086,0.34,264.78,12.0,CANDIDATE,TESS
18.1986,11926.0,5972.0,3.493,1.1253333,1.68,264.78,12.0,CANDIDATE,TESS
15.6622,4463.0,6309.0,3.493,3.5466109,1.41,264.78,12.0,CANDIDATE,TESS
13.3926,11283.0,5700.0,3.493,4.3176859,1.11,264.78,12.0,CANDIDATE,TESS
9.39807,22876.0,4517.4,3.493,34.0796886,0.66,264.78,12.0,CANDIDATE,TESS
14.0205,16302.0,6229.6,3.493,2.2351679,1.08,264.78,12.0,CANDIDATE,TESS
14.7769,7574.0,6639.0,3.493,2.6358758,1.78,264.78,12.0,CANDIDATE,TESS
11.9193,12816.0,5528.0,3.493,2.7472062,1.13,264.78,12.0,CANDIDATE,TESS
18.5216,4046.0,6294.0,3.493,5.885604,2.72,264.78,12.0,CANDIDATE,TESS
3.9587,4499.0,5659.0,3.493,6.2144045,1.028,264.78,12.0,CANDIDATE,TESS
13.2582,19700.0,5367.0,3.493,3.5044728,0.97,264.78,12.0,CANDIDATE,TESS
9.50525,3134.0,7284.0,3.493,1.5016329,1.84,264.78,12.0,CANDIDATE,TESS
16.1953,9760.0,5959.0,3.493,5.0458476,1.7,264.78,12.0,CANDIDATE,TESS
12.0782,9844.0,5424.0,3.493,12.915329,1.26,264.78,12.0,CANDIDATE,TESS
3.542265,572.7898907,5741.0,3.493,1.0790928,0.972998,264.78,12.0,CANDIDATE,TESS
14.3187,29672.0,3583.0,3.493,0.7938732,0.58,264.78,12.0,CANDIDATE,TESS
10.8517,3620.0,6336.0,3.493,3.0493323,1.84,264.78,12.0,CANDIDATE,TESS
11.7897,7773.0,6240.0,3.493,8.3873861,1.33,264.78,12.0,CANDIDATE,TESS
17.95,6260.0,6227.0,3.493,3.1733972,2.23,264.78,12.0,CANDIDATE,TESS
11.0102,9621.0,5443.0,3.493,13.2026423,1.17,264.78,12.0,CANDIDATE,TESS
4.6097545,2130.9227361,5328.63,3.493,5.83892993,1.0,264.78,12.0,CANDIDATE,TESS
14.6161809,3501.1631364,6014.0,3.493,6.8733768,2.3646801,264.78,12.0,CANDIDATE,TESS
2.5121124,684.9090611,5740.0,3.493,16.2385246,0.952085,264.78,12.0,CANDIDATE,TESS
2.4319861,845.1516817,4986.0,3.493,8.9511797,0.746076,264.78,12.0,CANDIDATE,TESS
10.1826375,8276.212333,5614.9,3.493,10.9803114,0.957719,264.78,12.0,CANDIDATE,TESS
11.8806083,2065.7501545,5801.93,3.493,46.1578388,2.2625599,264.78,12.0,CANDIDATE,TESS
2.964673,737.904182,5219.54,3.493,5.9605542,0.943064,264.78,12.0,CANDIDATE,TESS
7.9624318,4496.6998934,5401.6,3.493,2.6236518,1.0,264.78,12.0,CANDIDATE,TESS
4.4785238,1943.3492565,5940.12,3.493,4.662632,0.948492,264.78,12.0,CANDIDATE,TESS
11.1402796,45278.8810079,3560.0,3.493,20.0417055,0.52031,264.78,12.0,CANDIDATE,TESS
7.8208033,4394.5809009,5278.0,3.493,6.2061962,1.17893,264.78,12.0,CANDIDATE,TESS
2.0757294,804.4319022,5343.0,3.493,13.62285,0.782043,264.78,12.0,CANDIDATE,TESS
19.2285735,9746.1892654,6610.89,3.493,2.8766717,1.67727,264.78,12.0,CANDIDATE,TESS
3.1705392,2116.7296698,4550.0,3.493,5.83892993,0.701485,264.78,12.0,CANDIDATE,TESS
11.4376308,13809.758268,5036.0,3.493,3.5868547,0.980071,264.78,12.0,CANDIDATE,TESS
14.8695962,8131.4342611,6271.0,3.493,1.6827917,1.56803,264.78,12.0,CANDIDATE,TESS
4.7803484,3159.4996574,5274.0,3.493,17.9758603,0.851795,264.78,12.0,CANDIDATE,TESS
14.4792216,6074.3894093,5708.0,3.493,9.3911326,1.76693,264.78,12.0,CANDIDATE,TESS
14.8160349,15269.5334453,6472.0,3.493,1.6096874,1.14583,264.78,12.0,CANDIDATE,TESS
1.7575203,744.3594775,4759.0,3.493,5.83892993,0.641805,264.78,12.0,CANDIDATE,TESS
12.5706919,7385.3106816,5340.0,3.493,1.257813,1.02904,264.78,12.0,CANDIDATE,TESS
12.7752613,5247.3433342,6389.29,3.493,3.2527618,1.72569,264.78,12.0,CANDIDATE,TESS
12.8436936,10664.9875098,5808.0,3.493,3.7130279,1.20191,264.78,12.0,CANDIDATE,TESS
12.5430586,9473.166386,5909.0,3.493,3.312816,1.23194,264.78,12.0,CANDIDATE,TESS
3.9587,4968.9753741,5780.0,3.493,3.1432403,1.028,264.78,12.0,CANDIDATE,TESS
11.9663887,17292.2979757,5012.0,3.493,3.3566052,0.916939,264.78,12.0,CANDIDATE,TESS
20.1548,10040.0,7000.0,3.493,2.0219583,1.94,264.78,12.0,CANDIDATE,TESS
13.3526344,5787.6432946,5692.5,3.493,5.084334,1.73938,264.78,12.0,CANDIDATE,TESS
2.5884906,1735.0237682,3894.0,3.493,12.3832847,0.615646,264.78,12.0,CANDIDATE,TESS
8.0213924,10167.398667,4111.0,3.493,5.8767209,0.807445,264.78,12.0,CANDIDATE,TESS
1.2625994,1833.4273968,3398.0,3.493,0.5127744,0.281517,264.78,12.0,CANDIDATE,TESS
14.103773,15541.995749,5417.0,3.493,4.6144478,0.831063,264.78,12.0,CANDIDATE,TESS
11.6939337,18938.3068072,5113.0,3.493,3.3870505,0.85419,264.78,12.0,CANDIDATE,TESS
11.8143095,15566.1440892,5451.0,3.493,3.2771118,0.944511,264.78,12.0,CANDIDATE,TESS
8.7723254,10352.6423902,5278.0,3.493,12.4563692,0.843307,264.78,12.0,CANDIDATE,TESS
15.3416443,17049.2629683,5500.0,3.493,3.9072366,1.17027,264.78,12.0,CANDIDATE,TESS
2.5811442,1229.6500262,5018.0,3.493,15.1458746,0.740658,264.78,12.0,CANDIDATE,TESS
14.372489,51164.635251,3602.0,3.493,0.63554,0.442,264.78,12.0,CANDIDATE,TESS
7.0446125,435.5578168,4911.0,3.493,4.6080854,3.1205699,264.78,12.0,CANDIDATE,TESS
13.709409,14026.6940585,5859.0,3.493,4.1747143,1.08854,264.78,12.0,CANDIDATE,TESS
11.4242045,13027.0636057,5160.0,3.493,2.5001361,0.998401,264.78,12.0,CANDIDATE,TESS
13.7417558,7383.1867077,5494.0,3.493,1.9155258,1.58042,264.78,12.0,CANDIDATE,TESS
9.7897827,41150.9809092,3555.0,3.493,11.4212059,0.479589,264.78,12.0,CANDIDATE,TESS
5.4992893,2500.5579554,5631.0,3.493,11.5843559,1.09295,264.78,12.0,CANDIDATE,TESS
9.8525685,7727.5058354,5553.0,3.493,3.5841,1.11542,264.78,12.0,CANDIDATE,TESS
11.5220414,11253.2758897,5555.0,3.493,5.2913602,1.03676,264.78,12.0,CANDIDATE,TESS
17.4465908,11140.279198,5880.0,3.493,2.789278,1.6373301,264.78,12.0,CANDIDATE,TESS
13.6062073,12299.893921,5770.0,3.493,3.8304162,1.2148,264.78,12.0,CANDIDATE,TESS
15.971118,21355.7850721,5600.0,3.493,0.8378453,1.01656,264.78,12.0,CANDIDATE,TESS
11.9302492,10583.825883,5357.0,3.493,7.4647583,1.1557699,264.78,12.0,CANDIDATE,TESS
20.8230069,16779.7987149,5122.0,3.493,1.747633,1.61423,264.78,12.0,CANDIDATE,TESS
15.7747887,13036.1538292,6297.0,3.493,3.1052319,1.29988,264.78,12.0,CANDIDATE,TESS
16.6459863,12658.2718767,5871.0,3.493,3.6188769,1.46198,264.78,12.0,CANDIDATE,TESS
2.9723031,1186.7670333,5216.0,3.493,9.4715404,0.841029,264.78,12.0,CANDIDATE,TESS
2.485097,686.1966722,5216.0,3.493,4.4443069,0.841029,264.78,12.0,CANDIDATE,TESS
12.0898005,22675.3812671,4803.0,3.493,4.722816,0.793235,264.78,12.0,CANDIDATE,TESS
13.14269,12259.4473284,5900.0,3.493,5.7481323,1.12783,264.78,12.0,CANDIDATE,TESS
18.630967,23416.400387,5591.0,3.493,0.555255,1.06168,264.78,12.0,CANDIDATE,TESS
12.659975,7640.7605465,6214.0,3.493,3.8639681,1.22623,264.78,12.0,CANDIDATE,TESS
2.15331,572.0,6003.0,3.493,2.5404679,0.99,264.78,12.0,CONFIRMED,TESS
2.1138482,450.5420649,6003.0,3.493,6.7418796,0.986649,264.78,12.0,CANDIDATE,TESS
3.1811214,2917.3714571,3614.0,3.493,1.2392569,0.507628,264.78,12.0,CANDIDATE,TESS
2.17884,926.0,5499.0,3.493,17.4682298,0.76,264.78,12.0,CONFIRMED,TESS
19.0558857,21062.1535755,6072.0,3.493,13.2735511,1.26126,264.78,12.0,CANDIDATE,TESS
12.9663,6400.0,6107.0,3.493,4.2135662,1.53,264.78,12.0,CANDIDATE,TESS
28.8331721,13386.1311036,7852.0,3.493,12.3396368,2.29741,264.78,12.0,CANDIDATE,TESS
2.7774832,1505.7221535,4368.0,3.493,10.5557332,0.68476,264.78,12.0,CANDIDATE,TESS
1.361695,374.0999309,4368.0,3.493,1.8320863,0.68476,264.78,12.0,CANDIDATE,TESS
8.027234,30624.6434599,3399.0,3.493,3.4716808,0.426785,264.78,12.0,CONFIRMED,TESS
2.4097088,701.1882316,5767.0,3.493,5.6057748,0.906761,264.78,12.0,CONFIRMED,TESS
2.8635085,869.4629182,5767.0,3.493,12.2772444,0.906761,264.78,12.0,CONFIRMED,TESS
33.6448759,13883.4017678,6632.0,3.493,5.6316663,2.78212,264.78,12.0,CANDIDATE,TESS
2.512038,286.708078,5724.7,3.493,0.861484,1.45505,264.78,12.0,FALSE POSITIVE,TESS
12.5399052,16320.7911726,5870.0,3.493,3.4464529,0.913091,264.78,12.0,CANDIDATE,TESS
13.95182,22257.118447,5703.0,3.493,3.764873,0.92,264.78,12.0,CANDIDATE,TESS
18.7142,25630.0,5956.0,3.493,11.5294381,1.15,264.78,12.0,CANDIDATE,TESS
10.7801,18110.0,5315.0,3.493,4.9816784,0.79,264.78,12.0,CANDIDATE,TESS
15.3045465,7765.9973286,6438.0,3.493,4.6370479,1.68054,264.78,12.0,CANDIDATE,TESS
1.3960869,3279.7891318,3231.0,3.493,2.3260077,0.241857,264.78,12.0,CONFIRMED,TESS
6.9124465,6918.5557902,5184.0,3.493,11.0163421,0.815374,264.78,12.0,CANDIDATE,TESS
5.3137751,4290.7780126,5184.0,3.493,744.2007603,0.815374,264.78,12.0,CANDIDATE,TESS
2.584596,876.8413933,5184.0,3.493,2.7912365,0.815374,264.78,12.0,CANDIDATE,TESS
12.1956,12130.0,5510.0,3.493,4.971298,1.09,264.78,12.0,CANDIDATE,TESS
14.6467763,17333.7557231,6070.0,3.493,4.4656343,1.09036,264.78,12.0,CANDIDATE,TESS
21.0847933,7049.3777392,6746.0,3.493,12.4458741,1.5288,264.78,12.0,FALSE POSITIVE,TESS
2.0999942,1317.653048,3806.0,3.493,15.6653322,0.533024,264.78,12.0,CONFIRMED,TESS
1.7687315,1071.2067848,3806.0,3.493,8.2466133,0.533024,264.78,12.0,CONFIRMED,TESS
8.5512662,2683.1006768,7199.0,3.493,8.3008562,1.6028301,264.78,12.0,CANDIDATE,TESS
15.2453,7660.0,6780.0,3.493,4.6336155,1.68,264.78,12.0,CONFIRMED,TESS
3.9587,918.1396434,5780.0,3.493,0.7839149,1.028,264.78,12.0,CANDIDATE,TESS
